PortNumber,AccNumber,LocNumber,CountryCode,LocPerilsCovered,LocCurrency,AreaCode,AreaName,GeogScheme1,GeogName1,Latitude,Longitude,BuildingTIV,ConstructionCode,OccupancyCode,LocDed1Building,DedCode1Building,DedType1Building,LocLimit1Building,LimitType1Building,OrgConstructionScheme,OrgConstructionCode,OrgOccupancyScheme,OrgOccupancyCode
1,A0001,LOC00894,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6756,-80.5469,126707,5050,1051,6335,0,0,126707,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00895,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8415,-82.2367,631247,5100,1051,12625,0,0,631247,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00896,US,WTC,USD,FL,Florida,CNTY,Collier,26.2413,-81.6783,130010,5150,1055,6500,0,0,130010,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00897,US,WTC,USD,FL,Florida,CNTY,Broward,26.2524,-79.994,1367617,5100,1051,68381,0,0,1367617,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00898,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.639,-80.5086,83487,5050,1051,1670,0,0,83487,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00899,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6257,-80.5257,140267,5100,1055,2805,0,0,140267,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00900,US,WTC,USD,FL,Florida,CNTY,Lee,26.5291,-81.849,493066,5050,1051,24653,0,0,493066,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00901,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7179,-80.0471,1392316,5150,1051,69616,0,0,1392316,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00902,US,WTC,USD,FL,Florida,CNTY,Broward,26.1129,-80.2935,452800,5050,1051,45280,0,0,452800,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00903,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6336,-80.3428,556557,5150,1051,55656,0,0,556557,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00904,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7372,-80.3844,353456,5100,1051,35346,0,0,353456,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00905,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7438,-81.0678,148209,5100,1051,7410,0,0,148209,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00906,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8384,-82.8074,231619,5150,1051,4632,0,0,231619,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00907,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5306,-80.3895,126999,5050,1051,6350,0,0,126999,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00908,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5036,-80.3883,120129,5100,1051,6006,0,0,120129,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00909,US,WTC,USD,FL,Florida,CNTY,Broward,25.9672,-80.5243,486695,5050,1051,24335,0,0,486695,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00910,US,WTC,USD,FL,Florida,CNTY,Broward,26.223,-80.4322,136736,5150,1051,6837,0,0,136736,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00911,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.1309,-82.3537,454503,5100,1051,9090,0,0,454503,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00912,US,WTC,USD,FL,Florida,CNTY,Collier,26.2425,-81.6831,117839,5050,1051,2357,0,0,117839,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00913,US,WTC,USD,FL,Florida,CNTY,Collier,25.9374,-81.5604,445819,5150,1055,8916,0,0,445819,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00914,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8725,-80.9694,231899,5050,1051,4638,0,0,231899,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00915,US,WTC,USD,FL,Florida,CNTY,Monroe,24.9422,-80.9106,1123544,5050,1051,112354,0,0,1123544,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00916,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7543,-80.9248,456082,5100,1051,9122,0,0,456082,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00917,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6201,-80.2859,974589,5100,1051,48729,0,0,974589,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00918,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4092,-80.4002,185683,5150,1055,18568,0,0,185683,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00919,US,WTC,USD,FL,Florida,CNTY,Broward,26.1767,-80.2697,365001,5350,1051,18250,0,0,365001,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00920,US,WTC,USD,FL,Florida,CNTY,Lee,26.4436,-81.8488,153907,5350,1051,7695,0,0,153907,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00921,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.63,-80.3858,246857,5100,1051,12343,0,0,246857,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00922,US,WTC,USD,FL,Florida,CNTY,Collier,25.9439,-81.6397,280043,5100,1051,14002,0,0,280043,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00923,US,WTC,USD,FL,Florida,CNTY,Lee,26.6043,-81.9332,190346,5100,1051,9517,0,0,190346,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00924,US,WTC,USD,FL,Florida,CNTY,Lee,26.6525,-81.9818,126619,5050,1051,12662,0,0,126619,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00925,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5317,-80.3578,107375,5150,1051,5369,0,0,107375,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00926,US,WTC,USD,FL,Florida,CNTY,Broward,26.0363,-80.3094,49660,5050,1051,4966,0,0,49660,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00927,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.3944,-80.4663,144560,5100,1051,14456,0,0,144560,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00928,US,WTC,USD,FL,Florida,CNTY,Collier,26.0734,-81.6662,587327,5350,1051,29366,0,0,587327,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00929,US,WTC,USD,FL,Florida,CNTY,Lee,26.4918,-82.021,92049,5100,1051,4602,0,0,92049,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00930,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.7949,-82.2021,111511,5100,1051,5576,0,0,111511,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00931,US,WTC,USD,FL,Florida,CNTY,Broward,26.1953,-80.2921,1547165,5100,1055,77358,0,0,1547165,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00932,US,WTC,USD,FL,Florida,CNTY,Broward,26.105,-80.3863,205047,5100,1055,10252,0,0,205047,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00933,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5424,-80.1191,455068,5100,1051,22753,0,0,455068,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00934,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8945,-82.356,594620,5150,1051,59462,0,0,594620,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00935,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0571,-82.4407,604709,5100,1051,30235,0,0,604709,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00936,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6703,-80.2979,98077,5100,1051,4904,0,0,98077,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00937,US,WTC,USD,FL,Florida,CNTY,Monroe,24.787,-81.0537,287375,5050,1051,5748,0,0,287375,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00938,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6719,-80.4409,90549,5100,1051,4527,0,0,90549,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00939,US,WTC,USD,FL,Florida,CNTY,Collier,25.9839,-81.5959,2670049,5100,1051,133502,0,0,2670049,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00940,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6132,-80.2857,92327,5100,1051,4616,0,0,92327,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00941,US,WTC,USD,FL,Florida,CNTY,Broward,26.1647,-80.298,145587,5050,1051,7279,0,0,145587,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00942,US,WTC,USD,FL,Florida,CNTY,Collier,26.053,-81.7199,146467,5150,1055,7323,0,0,146467,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00943,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6535,-80.3456,100194,5150,1051,5010,0,0,100194,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00944,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.572,-80.2485,1074131,5150,1051,21483,0,0,1074131,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00945,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.701,-80.0112,2617511,5050,1051,52350,0,0,2617511,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00946,US,WTC,USD,FL,Florida,CNTY,Broward,26.2052,-80.3001,234410,5150,1055,23441,0,0,234410,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00947,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.6083,-82.9235,116028,5050,1051,5801,0,0,116028,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00948,US,WTC,USD,FL,Florida,CNTY,Collier,26.219,-81.5643,54098,5100,1055,5410,0,0,54098,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00949,US,WTC,USD,FL,Florida,CNTY,Collier,25.7952,-81.4055,284270,5050,1051,5685,0,0,284270,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00950,US,WTC,USD,FL,Florida,CNTY,Broward,26.0884,-80.1424,267673,5100,1051,13384,0,0,267673,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00951,US,WTC,USD,FL,Florida,CNTY,Lee,26.6525,-81.7169,202536,5100,1051,10127,0,0,202536,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00952,US,WTC,USD,FL,Florida,CNTY,Broward,26.1183,-80.402,418830,5050,1051,20942,0,0,418830,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00953,US,WTC,USD,FL,Florida,CNTY,Broward,26.0034,-80.2088,484037,5100,1055,24202,0,0,484037,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00954,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5006,-80.4722,455841,5100,1051,22792,0,0,455841,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00955,US,WTC,USD,FL,Florida,CNTY,Monroe,24.9027,-80.9776,267727,5150,1051,26773,0,0,267727,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00956,US,WTC,USD,FL,Florida,CNTY,Collier,25.9078,-81.7273,139212,5100,1051,6961,0,0,139212,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00957,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0629,-82.3644,606377,5100,1051,12128,0,0,606377,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00958,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6445,-80.2676,351981,5050,1051,7040,0,0,351981,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00959,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5308,-80.1101,729796,5150,1051,36490,0,0,729796,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00960,US,WTC,USD,FL,Florida,CNTY,Lee,26.4917,-81.8199,672458,5350,1051,33623,0,0,672458,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00961,US,WTC,USD,FL,Florida,CNTY,Lee,26.4483,-81.8723,106641,5050,1055,5332,0,0,106641,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00962,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7366,-80.335,105540,5100,1055,5277,0,0,105540,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00963,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6832,-80.4312,185700,5050,1051,9285,0,0,185700,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00964,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4381,-80.4746,144569,5100,1051,7228,0,0,144569,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00965,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7596,-80.913,653242,5100,1051,32662,0,0,653242,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00966,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5637,-80.0822,466680,5100,1051,23334,0,0,466680,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00967,US,WTC,USD,FL,Florida,CNTY,Monroe,24.9294,-80.8944,869823,5100,1051,43491,0,0,869823,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00968,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.475,-80.4755,484567,5100,1051,48457,0,0,484567,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00969,US,WTC,USD,FL,Florida,CNTY,Lee,26.7104,-82.174,414416,5100,1051,20721,0,0,414416,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00970,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6067,-80.5767,945770,5050,1051,94577,0,0,945770,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00971,US,WTC,USD,FL,Florida,CNTY,Broward,26.0338,-80.1578,515034,5100,1055,10301,0,0,515034,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00972,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5423,-80.4401,368653,5100,1051,18433,0,0,368653,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00973,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5298,-80.4751,1194780,5100,1051,59739,0,0,1194780,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00974,US,WTC,USD,FL,Florida,CNTY,Monroe,24.6725,-80.8357,383390,5050,1051,19170,0,0,383390,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00975,US,WTC,USD,FL,Florida,CNTY,Broward,26.1595,-80.1735,270367,5100,1051,5407,0,0,270367,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00976,US,WTC,USD,FL,Florida,CNTY,Lee,26.4272,-81.8976,173404,5100,1055,8670,0,0,173404,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00977,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.432,-80.2293,625447,5050,1051,31272,0,0,625447,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00978,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.612,-80.2132,975618,5050,1055,97562,0,0,975618,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00979,US,WTC,USD,FL,Florida,CNTY,Lee,26.3697,-81.8773,333967,5100,1055,16698,0,0,333967,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00980,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5348,-80.24,1034910,5100,1051,20698,0,0,1034910,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00981,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7091,-80.9578,67560,5100,1051,3378,0,0,67560,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00982,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8629,-82.2274,332617,5050,1051,16631,0,0,332617,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00983,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.1501,-82.1831,336897,5100,1051,6738,0,0,336897,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00984,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6556,-80.317,190166,5100,1051,9508,0,0,190166,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00985,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6345,-80.3245,2534758,5350,1051,126738,0,0,2534758,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00986,US,WTC,USD,FL,Florida,CNTY,Monroe,24.6224,-81.0295,329656,5100,1051,6593,0,0,329656,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00987,US,WTC,USD,FL,Florida,CNTY,Broward,26.0846,-80.5516,248067,5100,1055,12403,0,0,248067,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00988,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6315,-80.6128,355944,5100,1051,17797,0,0,355944,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00989,US,WTC,USD,FL,Florida,CNTY,Broward,26.0475,-80.4018,65740,5350,1051,3287,0,0,65740,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00990,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0408,-82.2469,185032,5050,1051,9252,0,0,185032,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00991,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7797,-82.6886,789784,5100,1051,15796,0,0,789784,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00992,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9214,-82.2816,206340,5150,1051,20634,0,0,206340,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00993,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8914,-82.1049,174701,5150,1051,8735,0,0,174701,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00994,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6264,-80.5269,1036299,5050,1055,20726,0,0,1036299,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00995,US,WTC,USD,FL,Florida,CNTY,Monroe,24.736,-81.0027,1063153,5100,1051,106315,0,0,1063153,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00996,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6229,-80.1696,535704,5100,1051,10714,0,0,535704,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00997,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8764,-82.7736,238471,5050,1051,11924,0,0,238471,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00998,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5366,-80.3972,285370,5100,1051,14268,0,0,285370,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00999,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8485,-81.16,178334,5100,1051,17833,0,0,178334,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC01000,US,WTC,USD,FL,Florida,CNTY,Broward,26.1738,-80.159,152164,5100,1051,15216,0,0,152164,0,MODEL,Masonry,MODEL,Single Family
